time,flux,flux_err
-0.950327572,1.000432853,0.000372483
-0.948938683,1.000627288,0.000382333
-0.947549794,1.000736494,0.000461317
-0.946160905,0.999235553,0.00056811
-0.944772017,0.999931694,0.00031491
-0.943383128,1.001120019,0.000523739
-0.941994239,1.000356943,0.000523901
-0.94060535,1.000638523,0.000480179
-0.939216461,0.999953481,0.000434142
-0.937827572,0.999846261,0.000509856
-0.936438683,0.999790425,0.000398756
-0.935049794,1.001065621,0.000530639
-0.933660905,1.000093723,0.000370072
-0.932272017,0.999934503,0.000498206
-0.930883128,1.000340089,0.000411908
-0.929494239,0.999907167,0.000342141
-0.92810535,1.000482044,0.000391069
-0.926716461,0.999832216,0.000490792
-0.925327572,0.999946698,0.000482364
-0.923938683,1.000271989,0.000498369
-0.922549794,1.000956689,0.00045579
-0.921160905,1.000674697,0.000508415
-0.919772017,1.000292405,0.00042647
-0.918383128,1.000124279,0.000497396
-0.916994239,1.001311576,0.000624833
-0.91560535,0.999820912,0.000471047
-0.914216461,1.000088927,0.000351798
-0.912827572,1.000297338,0.000481475
-0.911438683,1.000353106,0.000350297
-0.910049794,0.999653265,0.000469203
-0.908660905,0.999842287,0.000334098
-0.907272017,1.000119072,0.00052937
-0.905883128,1.000051383,0.000408354
-0.904494239,0.999547005,0.000509474
-0.90310535,0.999794946,0.000313421
-0.901716461,0.999793097,0.000261974
-0.900327572,1.000205944,0.000431455
-0.898938683,1.000515614,0.000364823
-0.897549794,1.000081528,0.00049226
-0.896160905,0.999744659,0.00046657
-0.894772017,0.99975521,0.000448598
-0.893383128,1.000330497,0.000502956
-0.891994239,0.999784533,0.00033674
-0.89060535,0.999753771,0.000563547
-0.889216461,1.000382155,0.000541361
-0.887827572,0.999406077,0.000370283
-0.886438683,0.999283237,0.000381105
-0.885049794,0.999628738,0.000433693
-0.883660905,1.000890096,0.000424007
-0.882272017,0.99903694,0.000413374
-0.880883128,0.999775763,0.000732646
-0.879494239,1.000428468,0.000379081
-0.87810535,1.000622766,0.00052403
-0.876716461,0.999806456,0.000473042
-0.875327572,0.999712596,0.000469167
-0.873938683,1.000205122,0.000355827
-0.872549794,0.999780353,0.000481522
-0.871160905,0.999931557,0.000380472
-0.869772017,1.000223894,0.000473112
-0.868383128,0.999433071,0.000630548
-0.866994239,0.999129224,0.000438959
-0.86560535,0.999474451,0.000500853
-0.864216461,1.000072896,0.000476038
-0.862827572,0.999716501,0.000282446
-0.861438683,0.999529534,0.000447611
-0.860049794,1.000685248,0.000415941
-0.858660905,1.001051371,0.0003342
-0.857272017,0.999467943,0.000457905
-0.855883128,1.000266919,0.000271958
-0.854494239,1.000379688,0.000406926
-0.85310535,0.999974925,0.000308966
-0.851716461,1.000381333,0.000415987
-0.850327572,1.00091476,0.000425853
-0.848938683,1.000004933,0.000463136
-0.847549794,1.000283362,0.00049554
-0.846160905,0.999944575,0.000413345
-0.844772017,0.999624217,0.000371125
-0.843383128,1.00002713,0.000432375
-0.841994239,1.000943672,0.00037017
-0.84060535,1.000072759,0.000498342
-0.839216461,1.000372563,0.000431007
-0.837827572,1.000022335,0.000271387
-0.836438683,0.999299748,0.000477782
-0.835049794,1.000748963,0.000443724
-0.833660905,0.999593387,0.000577025
-0.832272017,0.99994108,0.000430182
-0.830883128,0.99913909,0.000609454
-0.829494239,0.999265904,0.000435199
-0.82810535,0.999804675,0.000366211
-0.826716461,0.998759059,0.000412524
-0.825327572,1.000102219,0.000397886
-0.823938683,1.000097697,0.000464486
-0.822549794,0.999511721,0.00035139
-0.821160905,0.999725065,0.000463542
-0.819772017,1.000522191,0.000301918
-0.818383128,1.000200463,0.0003368
-0.816994239,1.000405586,0.000409951
-0.81560535,1.000135789,0.000413736
-0.814216461,0.999803853,0.000293323
-0.812827572,1.000028227,0.000487082
-0.811438683,0.9996793,0.000317219
-0.810049794,1.000610982,0.000407551
-0.808660905,0.999840575,0.000210909
-0.807272017,0.999989792,0.000398583
-0.805883128,0.999647922,0.000462894
-0.804494239,1.000045354,0.000348167
-0.80310535,1.000936273,0.000519014
-0.801716461,1.000140448,0.00038813
-0.800327572,1.000011647,0.000528029
-0.798938683,1.001215935,0.000551897
-0.797549794,1.001293489,0.000386495
-0.796160905,1.000269386,0.000496947
-0.794772017,0.999740411,0.000641662
-0.793383128,1.000054124,0.000469081
-0.791994239,0.998943628,0.000680181
-0.79060535,1.000577,0.00047269
-0.789216461,0.999615105,0.000428665
-0.787827572,0.999897713,0.000379267
